Station_ID|Station_name|Year|Month|Day|Hour|Minute|Latitude|Longitude|Elevation|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_cover_1|sky_cover_1_Measurement_Code|sky_cover_1_Quality_Code|sky_cover_1_Report_Type|sky_cover_1_Source_Code|sky_cover_1_Source_Station_ID|sky_cover_baseht_1|sky_cover_baseht_1_Measurement_Code|sky_cover_baseht_1_Quality_Code|sky_cover_baseht_1_Report_Type|sky_cover_baseht_1_Source_Code|sky_cover_baseht_1_Source_Station_ID|sky_cover_2|sky_cover_2_Measurement_Code|sky_cover_2_Quality_Code|sky_cover_2_Report_Type|sky_cover_2_Source_Code|sky_cover_2_Source_Station_ID|sky_cover_baseht_2|sky_cover_baseht_2_Measurement_Code|sky_cover_baseht_2_Quality_Code|sky_cover_baseht_2_Report_Type|sky_cover_baseht_2_Source_Code|sky_cover_baseht_2_Source_Station_ID|sky_cover_3|sky_cover_3_Measurement_Code|sky_cover_3_Quality_Code|sky_cover_3_Report_Type|sky_cover_3_Source_Code|sky_cover_3_Source_Station_ID|sky_cover_baseht_3|sky_cover_baseht_3_Measurement_Code|sky_cover_baseht_3_Quality_Code|sky_cover_baseht_3_Report_Type|sky_cover_baseht_3_Source_Code|sky_cover_baseht_3_Source_Station_ID|remarks|remarks_Measurement_Code|remarks_Quality_Code|remarks_Report_Type|remarks_Source_Code|remarks_Source_Station_ID
STW00000405|GEORGE F L CHARLES AP|2022|01|02|21|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|1015.8||1|FM12-SYNOP|223|ICAO-TLPC|1016.1||1|FM12-SYNOP|223|ICAO-TLPC|070|N-Normal|5|FM15-METAR|343|789470-00405|4.6|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||66|Derived||FM15-METAR|343|789470-00405|22.4|Derived||FM12-SYNOP|223|ICAO-TLPC|01|01-Clouds|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/02/22 17:00:02 METAR TLPC 022100Z 07009KT 9999 FEW026 27/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|02|22|00|14.0169|-61.0000|2.1|26.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|||||||||||||090|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||65|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/02/22 18:00:02 METAR TLPC 022200Z 09006KT 9999 SCT024 26/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|02|23|00|14.0169|-61.0000|2.1|26.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|||||||||||||090|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||65|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1017.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/02/22 19:00:02 METAR TLPC 022300Z 09006KT 9999 FEW024 26/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|00|00|14.0169|-61.0000|2.1|26.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|1017.3||1|FM12-SYNOP|223|ICAO-TLPC|1017.6||1|FM12-SYNOP|223|ICAO-TLPC|090|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||65|Derived||FM15-METAR|343|789470-00405|21.6|Derived||FM12-SYNOP|223|ICAO-TLPC|02|02-State o|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1017.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/02/22 20:00:01 METAR TLPC 030000Z 09006KT 9999 FEW024 26/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|00|07|14.0169|-61.0000|2.1|25.7||1|FM12-SYNOP|223|ICAO-TLPC|19.2||1|FM12-SYNOP|223|ICAO-TLPC|1017.3||1|FM12-SYNOP|223|ICAO-TLPC|1017.6||1|FM12-SYNOP|223|ICAO-TLPC|090|N-Normal|1|FM12-SYNOP|223|ICAO-TLPC|6.0|N-Normal|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||67|Derived||FM12-SYNOP|223|ICAO-TLPC|21.6|Derived||FM12-SYNOP|223|ICAO-TLPC|02|02-State o|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||FEW:02|02-Two-okt|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||SYN09478947 12580 20906 10257 20192 30173 40176 60001 70211 82200 333 02200 10293 20241 58008 82824=||F||223|ICAO-TLPC
STW00000405|GEORGE F L CHARLES AP|2022|01|03|12|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|1018.5||1|FM12-SYNOP|223|ICAO-TLPC|1018.8||1|FM12-SYNOP|223|ICAO-TLPC|080|N-Normal|5|FM15-METAR|343|789470-00405|4.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||62|Derived||FM15-METAR|343|789470-00405|21.6|Derived||FM12-SYNOP|223|ICAO-TLPC|01|01-Clouds|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1018.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 08:00:02 METAR TLPC 031200Z 08008KT 9999 FEW026 27/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|13|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|21.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|5.7|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1019.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 09:00:02 METAR TLPC 031300Z 08011KT 9999 FEW026 27/21 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|14|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|5.7|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||55|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1019.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00823||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 10:00:02 METAR TLPC 031400Z 08011KT 9999 FEW027 29/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|15|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|1018.7||1|FM12-SYNOP|223|ICAO-TLPC|1019.0||1|FM12-SYNOP|223|ICAO-TLPC|080|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||58|Derived||FM15-METAR|343|789470-00405|22.8|Derived||FM12-SYNOP|223|ICAO-TLPC|03|03-Clouds|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1019.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00823||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 11:00:02 METAR TLPC 031500Z 08010KT 9999 FEW027 29/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|16|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|6.2|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||55|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1018.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00853||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 12:00:02 METAR TLPC 031600Z 08012KT 9999 SCT028 29/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|17|00|14.0169|-61.0000|2.1|28.0||C|FM15-METAR|343|789470-00405|19.0||C|FM15-METAR|343|789470-00405|||||||||||||090|N-Normal|5|FM15-METAR|343|789470-00405|6.2|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||58|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1017.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00853||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 13:00:02 METAR TLPC 031700Z 09012KT 9999 BKN028 28/19 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|18|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|21.0||C|FM15-METAR|343|789470-00405|1016.3||1|FM12-SYNOP|223|ICAO-TLPC|1016.6||1|FM12-SYNOP|223|ICAO-TLPC|070|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||62|Derived||FM15-METAR|343|789470-00405|23.3|Derived||FM12-SYNOP|223|ICAO-TLPC|02|02-State o|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00823||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 14:00:02 METAR TLPC 031800Z 07010KT 9999 BKN027 29/21 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|19|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|||||||||||||090|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||66|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 15:00:02 METAR TLPC 031900Z 09010KT 9999 SCT026 27/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|20|00|14.0169|-61.0000|2.1|28.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|4.6|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||62|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1015.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 16:00:02 METAR TLPC 032000Z 08009KT 9999 FEW026 28/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|21|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|1015.5||1|FM12-SYNOP|223|ICAO-TLPC|1015.8||1|FM12-SYNOP|223|ICAO-TLPC|080|N-Normal|5|FM15-METAR|343|789470-00405|4.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||66|Derived||FM15-METAR|343|789470-00405|22.4|Derived||FM12-SYNOP|223|ICAO-TLPC|02|02-State o|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1015.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 17:00:02 METAR TLPC 032100Z 08008KT 9999 FEW026 27/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|22|00|14.0169|-61.0000|2.1|26.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00762||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 18:00:02 METAR TLPC 032200Z 08006KT 9999 FEW025 26/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|03|23|00|14.0169|-61.0000|2.1|26.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|||||||||||||080|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00762||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/03/22 19:00:02 METAR TLPC 032300Z 08006KT 9999 FEW025 26/20 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|00|00|14.0169|-61.0000|2.1|25.0||1|FM15-METAR|223|ICAO-TLPC|19.0||1|FM15-METAR|223|ICAO-TLPC|1016.5||1|FM12-SYNOP|223|ICAO-TLPC|1016.8||1|FM12-SYNOP|223|ICAO-TLPC|090|N-Normal|1|FM15-METAR|223|ICAO-TLPC|3.6|N-Normal|1|FM15-METAR|223|ICAO-TLPC|||||||||||||69|Derived||FM15-METAR|223|ICAO-TLPC|21.6|Derived||FM12-SYNOP|223|ICAO-TLPC|03|03-Clouds|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|1|FM15-METAR|223|ICAO-TLPC|||||||||||||||||||||||||||||||MET062METAR TLPC 040000Z 09007KT 9999 FEW024 25/19 Q1016 TEMPO SHRA=||F||223|ICAO-TLPC
STW00000405|GEORGE F L CHARLES AP|2022|01|04|12|00|14.0169|-61.0000|2.1|25.0||C|FM15-METAR|343|789470-00405|21.0||C|FM15-METAR|343|789470-00405|1016.3||1|FM12-SYNOP|223|ICAO-TLPC|1016.6||1|FM12-SYNOP|223|ICAO-TLPC|090|N-Normal|5|FM15-METAR|343|789470-00405|6.2|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||79|Derived||FM15-METAR|343|789470-00405|22.8|Derived||FM12-SYNOP|223|ICAO-TLPC|SHRA:80|SHRA:80-Ra|1|FM15-METAR|223|ICAO-TLPC|||||||||||||-SHRA:02|-=-light_S|5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00610||5|FM15-METAR|343|789470-00405|SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+01219||5|FM15-METAR|343|789470-00405|||||||||||||MET07901/04/22 08:00:01 METAR TLPC 041200Z 09012KT 9999 -SHRA BKN020 SCT040 25/21 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|13|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|21.0||C|FM15-METAR|343|789470-00405|||||||||||||070|N-Normal|5|FM15-METAR|343|789470-00405|3.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+01219||5|FM15-METAR|343|789470-00405|||||||||||||MET07301/04/22 09:00:01 METAR TLPC 041300Z 07006KT 9999 FEW024 BKN040 27/21 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|14|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|22.0||C|FM15-METAR|343|789470-00405|||||||||||||060|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||74|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1017.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/04/22 10:00:01 METAR TLPC 041400Z 06010KT 9999 BKN024 27/22 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|15|00|14.0169|-61.0000|2.1|28.0||C|FM15-METAR|343|789470-00405|22.0||C|FM15-METAR|343|789470-00405|1016.3||1|FM12-SYNOP|223|ICAO-TLPC|1016.6||1|FM12-SYNOP|223|ICAO-TLPC|060|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|23.6|Derived||FM12-SYNOP|223|ICAO-TLPC|15|15-Precipi|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00671||5|FM15-METAR|343|789470-00405|SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+01219||5|FM15-METAR|343|789470-00405|||||||||||||MET07301/04/22 11:00:01 METAR TLPC 041500Z 06010KT 9999 SCT022 SCT040 28/22 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|16|00|14.0169|-61.0000|2.1|27.0||C|FM15-METAR|343|789470-00405|22.0||C|FM15-METAR|343|789470-00405|||||||||||||060|N-Normal|5|FM15-METAR|343|789470-00405|4.6|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||74|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/04/22 12:00:01 METAR TLPC 041600Z 06009KT 9999 BKN024 27/22 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|17|00|14.0169|-61.0000|2.1|28.0||C|FM15-METAR|343|789470-00405|22.0||C|FM15-METAR|343|789470-00405|||||||||||||060|N-Normal|5|FM15-METAR|343|789470-00405|5.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||70|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1016.0||1|FM15-METAR|223|ICAO-TLPC|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|789470-00405|+00732||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/04/22 13:00:01 METAR TLPC 041700Z 06010KT 9999 BKN024 28/22 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|18|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|22.0||C|FM15-METAR|343|789470-00405|1014.2||1|FM12-SYNOP|223|ICAO-TLPC|1014.5||1|FM12-SYNOP|223|ICAO-TLPC|080|N-Normal|5|FM15-METAR|343|789470-00405|5.7|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||66|Derived||FM15-METAR|343|789470-00405|24.1|Derived||FM12-SYNOP|223|ICAO-TLPC|01|01-Clouds|1|FM12-SYNOP|223|ICAO-TLPC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1014.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00792||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/04/22 14:00:01 METAR TLPC 041800Z 08011KT 9999 SCT026 29/22 RMK||F||343|789470-00405
STW00000405|GEORGE F L CHARLES AP|2022|01|04|19|00|14.0169|-61.0000|2.1|29.0||C|FM15-METAR|343|789470-00405|20.0||C|FM15-METAR|343|789470-00405|||||||||||||070|N-Normal|5|FM15-METAR|343|789470-00405|4.1|N-Normal|5|FM15-METAR|343|789470-00405|||||||||||||58|Derived||FM15-METAR|343|789470-00405|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1014.0||1|FM15-METAR|223|ICAO-TLPC|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|789470-00405|+00823||5|FM15-METAR|343|789470-00405|||||||||||||||||||||||||MET06601/04/22 15:00:01 METAR TLPC 041900Z 07008KT 9999 SCT027 29/20 RMK||F||343|789470-00405
